,stock,Date,Hour,compound
563,TSLA,20211214.0,7.0,0.516
564,AAPL,20211214.0,7.0,0.4824
565,TSLA,20211214.0,7.0,-0.3818
566,CSX,20211214.0,7.0,0.0
567,PYPL,20211214.0,7.0,-0.128
568,AAPL,20211214.0,7.0,0.0
569,AAPL,20211214.0,7.0,0.4824
570,TSLA,20211214.0,7.0,0.0
571,AAPL,20211214.0,7.0,0.0
572,NVDA,20211214.0,7.0,0.0
573,TSLA,20211214.0,7.0,0.0
574,TSLA,20211214.0,7.0,0.6774
575,ADBE,20211214.0,7.0,0.2732
576,TSLA,20211214.0,7.0,0.4588
577,TSLA,20211214.0,7.0,-0.3089
578,TSLA,20211214.0,7.0,0.0
579,TSLA,20211214.0,7.0,-0.5499
580,FB,20211214.0,7.0,0.3612
581,MSFT,20211214.0,7.0,0.3612
582,TSLA,20211214.0,7.0,0.3612
583,CSX,20211214.0,7.0,0.0
584,AAPL,20211214.0,7.0,0.0
585,TSLA,20211214.0,7.0,-0.3818
586,TSLA,20211214.0,7.0,0.1358
587,PYPL,20211214.0,7.0,-0.128
588,TSLA,20211214.0,7.0,0.5267
589,TSLA,20211214.0,7.0,-0.3089
590,TSLA,20211214.0,7.0,0.516
591,ORLY,20211214.0,7.0,-0.3182
592,ORLY,20211214.0,7.0,-0.3182
593,TSLA,20211214.0,7.0,0.0
594,AAPL,20211214.0,7.0,0.4824
595,TSLA,20211214.0,7.0,0.0
596,TSLA,20211214.0,7.0,0.6774
597,TSLA,20211214.0,7.0,0.516
598,PYPL,20211214.0,7.0,0.0
599,TSLA,20211214.0,7.0,0.7661
600,TSLA,20211214.0,7.0,0.0
601,TSLA,20211214.0,7.0,0.5147
602,TSLA,20211214.0,7.0,0.0
603,PYPL,20211214.0,7.0,0.0
604,MAT,20211214.0,7.0,0.0
605,COST,20211214.0,7.0,0.765
606,TSLA,20211214.0,7.0,-0.2732
607,TSLA,20211214.0,7.0,0.0
608,TSLA,20211214.0,7.0,0.0
609,TSLA,20211214.0,7.0,-0.6399
610,TSLA,20211214.0,7.0,0.0
611,TSLA,20211214.0,7.0,0.3818
612,TSLA,20211214.0,7.0,0.0
613,TSLA,20211214.0,7.0,0.516
614,AAPL,20211214.0,7.0,0.0
615,PYPL,20211214.0,7.0,0.2023
616,TSLA,20211214.0,7.0,0.3818
617,TSLA,20211214.0,7.0,0.0
618,AAPL,20211214.0,7.0,0.3612
619,TSLA,20211214.0,7.0,0.3818
620,AAPL,20211214.0,7.0,0.4824
621,EA,20211214.0,7.0,-0.128
622,TRIP,20211214.0,7.0,0.4404
623,MAT,20211214.0,7.0,0.8588
624,TRIP,20211214.0,7.0,0.25
625,MAT,20211214.0,7.0,0.8588
626,CSX,20211214.0,7.0,0.0
627,TSLA,20211214.0,7.0,0.516
628,TRIP,20211214.0,7.0,0.4404
629,BBBY,20211214.0,7.0,0.0
630,TSLA,20211214.0,7.0,0.3818
631,TXN,20211214.0,7.0,0.0
632,SBUX,20211214.0,7.0,0.0
633,TSLA,20211214.0,7.0,0.2263
634,TSLA,20211214.0,7.0,0.0
635,TSLA,20211214.0,7.0,0.3818
636,AAPL,20211214.0,7.0,-0.8225
637,TSLA,20211214.0,7.0,0.9296
638,AAPL,20211214.0,7.0,0.296
639,TSLA,20211214.0,7.0,0.6774
